MID,IOS_score,IOS_group,wc_self,wc_target,wc_intercept,Overlap_score,word_vec_avg_self,word_vec_avg_target,_merge,euclidean_distance,manhattan_distance,cosine_similarity
48,5,HighIOS,3,5,1,0.14285714285714285,"[ 0.00569765  0.00431732 -0.04635476 -0.08182953  0.07971858  0.12269168
 -0.13896811 -0.04765384 -0.2431883  -0.06904791  0.07052546 -0.06072626
 -0.06907722  0.08931468 -0.00418087  0.08492792 -0.23019151  0.0090049
 -0.0046754   0.10149149  0.3048865   0.1645532  -0.10429364  0.09266707
  0.07492754 -0.05056873  0.10239211 -0.00741939  0.03039352  0.00648098
 -0.00661245  0.01564527 -0.09022641  0.0514083  -0.07767043 -0.09151629
 -0.01105529  0.07844841  0.11531395 -0.04248935 -0.00687795  0.03908749
  0.17641973  0.08870995  0.17338532 -0.02062495  0.0610828   0.19007315
 -0.09670617  0.20493746]","[ 0.04605247  0.02436712  0.01220361  0.0619929   0.11195173  0.06404797
 -0.16158395 -0.03979359 -0.13490264 -0.0657317  -0.03076439 -0.12095241
 -0.16273233  0.12583935  0.04013264  0.03508183 -0.05787015 -0.04841217
  0.00446638 -0.02833879  0.15266463  0.0681001   0.05803191  0.06103373
  0.11848933  0.05053554  0.08279504  0.02074281 -0.00363124 -0.03066045
 -0.00695929  0.07206766  0.01762513  0.01686537 -0.12229792 -0.0494598
  0.02332271  0.11469766  0.01982803 -0.10186658  0.03767901  0.02130209
  0.14898095  0.11316796  0.13669959 -0.00752262  0.04650059  0.13241538
 -0.09295344 -0.01722816]",both,0.5384700791046637,2.9300550976768136,0.706
50,3,LowIOS,5,1,0,0.0,"[ 0.10264154 -0.04390829 -0.00257741 -0.01920247  0.03304232  0.05477209
 -0.0980324  -0.07742125 -0.2232615  -0.15333205  0.10964948 -0.07543387
 -0.02497469  0.01441634  0.04280107  0.10180993 -0.0095212  -0.04348236
 -0.02556416 -0.00817904  0.15049227  0.23364377  0.06356165  0.12738629
 -0.01928545 -0.00509108  0.13073549  0.04855414  0.07954035  0.07505228
  0.06766675 -0.02713428 -0.04327349  0.00073399 -0.08377834  0.08045447
  0.02198345  0.22689387  0.0083415  -0.12138705  0.12362776  0.13307583
  0.02494749  0.18316586  0.20342565 -0.01558319 -0.02153984  0.26220682
  0.0475465  -0.03266439]","[ 0.04467268 -0.02641947  0.1916748   0.04275686  0.05082284  0.17833586
 -0.17467403 -0.03604911 -0.01407666  0.08477864  0.2458447  -0.16680162
 -0.02022665  0.04040994  0.02675585 -0.05048063  0.0865121  -0.11017929
 -0.171079    0.19052503  0.10841275  0.07293075 -0.21496777  0.09712142
  0.27224472 -0.05738075  0.12191614 -0.07523268  0.38904828 -0.19564715
  0.13089117 -0.14692679  0.19656244 -0.04523235  0.04823156  0.31689265
  0.1712874   0.14546825 -0.0229485  -0.00225245  0.08905063  0.05878624
  0.13519326 -0.0064302  -0.05681099 -0.05180613 -0.06918894  0.16750905
 -0.20816122  0.03369264]",both,1.035767262263007,5.928133722394705,0.317
54,2,LowIOS,21,8,1,0.03571428571428571,"[ 0.04666916  0.00631627 -0.05502253  0.02624189  0.11826903  0.06571873
 -0.1024577   0.01521788 -0.12692897 -0.05307053  0.05725184 -0.0609931
 -0.06793498  0.08312416 -0.02451478  0.09605996 -0.00658757  0.01949649
 -0.02761929  0.02496495  0.11282549  0.15898152  0.07599044  0.06082793
 -0.00301362 -0.01248909  0.07022386  0.06488835  0.10646801 -0.00355772
  0.05808429  0.03311505  0.00346584  0.04309722 -0.06919333  0.1043094
  0.06842881  0.1135618   0.11280483 -0.08440779  0.03611542  0.05825786
  0.05775155  0.10408139  0.11119391 -0.03096933 -0.03657068  0.14507993
 -0.04248666 -0.02250322]","[ 0.06954764  0.04093373 -0.00415859 -0.05061609 -0.03596461 -0.00429506
 -0.07617299 -0.0433614  -0.06627385  0.04838007  0.04028784  0.01784999
  0.03150029  0.12971808 -0.09776837  0.08715469  0.01875949  0.0216506
 -0.04481838  0.08800584  0.19580227  0.02963168  0.16598433  0.07537405
 -0.08469715 -0.1479171   0.05078288  0.07519046  0.10488643  0.09142353
  0.06393478  0.07750644 -0.02084563 -0.02944832 -0.01234227 -0.10062899
  0.05336604  0.03585649  0.0439078  -0.09506635 -0.06014271  0.12216716
 -0.00602356  0.12656045 -0.03071263  0.06410439 -0.07643216  0.10375702
  0.01395477 -0.03589908]",both,0.5199511103997639,2.964090973138809,0.522
67,1,LowIOS,2,3,0,0.0,"[ 0.09057714 -0.10722846  0.08061752  0.01409166 -0.00814187  0.08404271
 -0.16794361 -0.01978105 -0.28435218 -0.04132523  0.23204106 -0.14082848
 -0.01365198  0.10977089 -0.05314884  0.2566905  -0.02538549 -0.06390669
 -0.03957924  0.12047344  0.16689076  0.17472014 -0.05608141  0.09844109
  0.03298515 -0.11623622  0.10410629  0.01263945 -0.03878571  0.03832483
  0.0718277   0.05070223  0.03108927  0.12830365 -0.16516024 -0.00253708
 -0.10741469  0.22395477  0.0416892  -0.11767959  0.12737286  0.152832
  0.12254491  0.18799663  0.14798123 -0.05289033 -0.02918311  0.21783583
 -0.07822346  0.04721669]","[ 0.0225105  -0.08500514 -0.01815879  0.02411029  0.03828763  0.04555889
 -0.1403697   0.1285624  -0.19217898 -0.08107001  0.13714974 -0.12900466
 -0.03729826 -0.02623318  0.00649002  0.04819513  0.03833539 -0.08654788
 -0.03064047  0.03855847  0.22782956  0.20896292 -0.08144464  0.1714559
 -0.03499275 -0.1011916   0.03800735 -0.03428992  0.19800948  0.01916826
  0.12549913  0.0573512  -0.04607199  0.03648934 -0.08714604  0.18185164
  0.06367911  0.13852704  0.0556577  -0.07124976  0.04200706  0.04097839
  0.04760842  0.10645855  0.10625365 -0.03848269 -0.08404505  0.24289303
 -0.03302749  0.03600154]",both,0.5940575595249367,3.303889514878392,0.725
69,6,HighIOS,3,5,1,0.14285714285714285,"[ 0.14601432  0.10341591  0.08060367  0.07570188  0.06883115  0.14146721
 -0.00864012  0.01742295 -0.24110788 -0.13245542 -0.05845718 -0.1600979
 -0.05190147  0.16785868 -0.0175352  -0.0736245   0.00958235 -0.08180953
 -0.07757143 -0.13940902  0.12893903  0.09900156  0.12729052  0.23507561
  0.03060815 -0.0683618   0.1652267   0.16104442  0.06982789 -0.00513523
  0.05910772  0.00347225 -0.07250392  0.05246615 -0.06964428 -0.03421456
  0.0854468   0.05123118 -0.02523701 -0.13693304 -0.04909019  0.05568291
  0.11994243  0.11456773  0.07599471  0.02402305  0.07386929  0.3121786
  0.07324132 -0.08636888]","[ 0.02533199  0.06139523  0.02798271  0.04331528  0.19130352  0.02025003
 -0.19643725  0.02479323 -0.09399973  0.01514473  0.08074988 -0.05671217
 -0.01344882  0.19146952  0.00141979  0.14035149  0.04249627 -0.07852838
 -0.00902538 -0.10617231  0.18210137  0.04192645 -0.08525471  0.02562009
  0.08154994  0.00770133  0.1126916   0.03589734  0.01999339  0.0417582
  0.06267099  0.03470303  0.09819518  0.0863591  -0.12392149  0.0595338
  0.00748661  0.07324246  0.04132337  0.06995069 -0.01759367  0.04998878
 -0.00990317  0.08927889  0.0404165   0.04228974  0.04179344  0.13501155
 -0.11265743  0.03253952]",both,0.7337520719545894,4.111541416496038,0.452
72,3,LowIOS,4,7,0,0.0,"[-0.02214567  0.02225996 -0.11414006  0.05688564 -0.00305666  0.06758225
 -0.15449554  0.0644715  -0.12598926 -0.02165885  0.07524446 -0.09531686
 -0.09810457  0.08428799  0.07712799 -0.02911495  0.14207979 -0.13948691
 -0.02806276  0.14231771  0.10515557  0.14590684 -0.07597379  0.05741239
  0.0697706  -0.08154956  0.09171266  0.16668269  0.00193553 -0.00531777
  0.10803846  0.08036919  0.06111768  0.12969536 -0.07074876  0.04569733
 -0.07014442  0.03195157 -0.07034823 -0.13123453  0.16333008  0.09128581
  0.01230879  0.18247655  0.0845298   0.0301206   0.02128904  0.13470016
 -0.07664871 -0.06429228]","[ 0.11771517 -0.01000156  0.02497743 -0.00194691  0.1087758   0.05335937
 -0.07789288 -0.01265662 -0.21013696 -0.11824334  0.09511855 -0.10628379
 -0.05315796  0.07173942 -0.04816247  0.05592598  0.06691314 -0.0110472
 -0.06138355  0.00440486  0.08872489  0.15326104  0.09480288  0.12975764
 -0.10808305 -0.08340611  0.02295969  0.06764961  0.17245455  0.05983655
  0.01007368 -0.06187649 -0.16137272 -0.07173327 -0.04894109  0.03868626
  0.01917307  0.05853601  0.11922123 -0.08349183  0.09931344  0.14529856
  0.0973503   0.1379435   0.21883826  0.02971495 -0.03816419  0.28925812
  0.03358408 -0.04232276]",both,0.7128277875193989,4.128868581727147,0.463
73,5,HighIOS,3,2,0,0.0,"[ 0.09618653 -0.06404913  0.07305885 -0.0112697   0.01699666  0.14695382
 -0.15245746  0.0615687  -0.21326768 -0.15361254  0.1703201  -0.04983089
 -0.02376534  0.14658113 -0.17011327  0.1790865   0.03301694  0.02622589
 -0.01942237  0.07281621  0.10768499  0.07765228  0.09038979  0.11057891
  0.06101543 -0.12126499 -0.00347578  0.18085057  0.09913257  0.03554195
  0.09041557 -0.03969344 -0.0814709   0.0696305  -0.1267932  -0.03615531
  0.01245602  0.21105687  0.0992032  -0.05123164  0.05108616  0.10631535
  0.04070829  0.19834512  0.18488964  0.01025045 -0.04477769  0.229727
 -0.05509482 -0.01504827]","[ 0.08344861  0.03730135  0.11295566 -0.1452675   0.13920012 -0.03253804
  0.05026924  0.13609159 -0.12864026 -0.0182138  -0.02651481 -0.06134994
 -0.11358497  0.21424001 -0.10458656 -0.00385222  0.01975179 -0.15321918
 -0.15341051  0.06247683  0.01598537  0.05472042  0.13223019  0.05681219
 -0.07292831 -0.02158297  0.10235315 -0.04171801  0.09543885 -0.00503221
  0.00623891 -0.04292212 -0.05892125  0.00668303  0.01255149  0.11134607
  0.0070914   0.10631073 -0.02523361 -0.20510218  0.03635777  0.2980951
 -0.0528899   0.10703643  0.02488772 -0.00674124 -0.15592751  0.11746919
 -0.06117423 -0.08779766]",both,0.7784717465705637,4.5736311711370945,0.454
76,3,LowIOS,2,3,2,0.6666666666666666,"[-0.06598245  0.04732469  0.01356628  0.1366427  -0.04995623  0.11352009
 -0.14065905  0.08866931 -0.10139859  0.03419243  0.01226489 -0.00210728
  0.06815763 -0.0342271  -0.11431617  0.03402004  0.16233575 -0.1949763
  0.13726     0.02180469  0.10514276 -0.02865439 -0.06338944  0.15957774
  0.03066082 -0.1091819  -0.08873905  0.10225039  0.20944521  0.04128196
  0.08774398  0.07631427 -0.10859545  0.02660974 -0.06411107  0.00083949
 -0.00890508 -0.0580207  -0.10984403  0.07100939  0.09584516 -0.01747507
 -0.05696785  0.03200462  0.25945657 -0.03471429  0.00272766  0.03843646
 -0.08876823  0.00403729]","[-0.04343797  0.03970055 -0.0438881   0.1226649   0.00867715  0.06290921
 -0.077525    0.15385136 -0.14650439  0.02569879 -0.01352703  0.03017269
  0.03784747 -0.01195461 -0.10047867  0.03084811  0.15654744 -0.07305596
 -0.01363861  0.02245166  0.12995636  0.0403707  -0.02010004  0.112558
  0.01367524 -0.13378598 -0.03962168  0.03874129  0.19533984  0.06270946
  0.07498639 -0.01745777 -0.07244008  0.06963175 -0.00695037 -0.02204626
  0.0748787   0.04709269 -0.03376979  0.04271827  0.00709293  0.04911572
 -0.07403968  0.07921759  0.22401117  0.01836559 -0.09850138  0.06388258
 -0.09719982 -0.00643764]",both,0.38652472441713837,2.1863263603299856,0.816
78,2,LowIOS,6,3,0,0.0,"[-0.02143426 -0.00582509 -0.05892023  0.0552989   0.04993488  0.05612924
 -0.10512243  0.08274706 -0.1600075  -0.05784335  0.07908883 -0.06761073
 -0.0503465   0.06337482 -0.03287884  0.03388755  0.00154924  0.03858929
 -0.07045014  0.06923963  0.21888362  0.09675254 -0.01719728  0.00194387
 -0.01748786 -0.03333274  0.01584614  0.0356733   0.11850666  0.04614985
  0.07971763  0.00170768 -0.04455445  0.08789092 -0.03039624  0.01531551
  0.04361617  0.09739943  0.14724386 -0.02221783 -0.00810628  0.03332394
  0.10097558  0.10019852  0.16451804 -0.00207387 -0.06132156  0.14275943
 -0.10330355  0.06942732]","[ 1.12698369e-01 -9.50045362e-02  7.23278299e-02 -4.82773222e-02
 -1.55730829e-01 -9.63874906e-03 -1.32016495e-01 -1.38619289e-01
 -1.67223319e-04  7.79870257e-04  2.53562573e-02  7.48910233e-02
  3.36041488e-02 -3.25183459e-02  1.48752034e-02  1.16739295e-01
  8.98457784e-03  7.40817189e-02 -8.34860429e-02  1.10072128e-01
  7.45060667e-02 -2.95712706e-02 -7.80739486e-02  3.27373259e-02
  1.80580676e-01  2.57428195e-02  4.71374355e-02  4.34529781e-02
  1.77497134e-01  2.57856641e-02  9.67328921e-02  8.82716775e-02
 -6.62060594e-03  1.32881656e-01 -8.03760216e-02  7.16945529e-03
 -2.97062844e-02  1.80628717e-01  4.55073304e-02 -5.40289581e-02
 -3.39633226e-02  1.58352181e-01 -1.28663808e-01 -4.83427830e-02
  1.20730400e-01  6.73197359e-02 -2.04363037e-02  9.28629264e-02
  3.62704322e-03 -9.98771936e-03]",both,0.6908625110082733,3.991818942129612,0.299
81,3,LowIOS,4,4,1,0.14285714285714285,"[ 0.11050536 -0.05312144  0.04467478 -0.0879677  -0.00981988  0.06053362
  0.05049783  0.1291924  -0.18335819 -0.12348165  0.20935331 -0.18256927
  0.08560368 -0.0174968  -0.02685946  0.05157722  0.02112812 -0.11356354
  0.00583149 -0.0274617   0.21372153  0.14389344  0.07436854  0.2235893
 -0.03376153 -0.0056072   0.19100851 -0.00602965  0.06949013  0.01532021
  0.20265473  0.01368907 -0.03156893 -0.08054955 -0.10104182  0.03579809
  0.00609062  0.09753218  0.07427906 -0.1778216   0.06561239  0.10122743
  0.08515594  0.14236903  0.07181706 -0.0933037  -0.11042873  0.3214898
  0.104481   -0.03418873]","[ 0.06700081  0.04167083  0.05941452  0.08685984  0.07582548  0.08203677
 -0.04806712  0.06901529 -0.1110289  -0.03175685  0.06424887 -0.05361294
 -0.00925498  0.03113713 -0.02618902 -0.01097769  0.02075627 -0.02907287
 -0.08258396 -0.00661497  0.12447201  0.0867393   0.01017238  0.10694461
  0.09058289  0.05330099  0.19668147  0.0327484   0.06993981  0.01856522
  0.20367703  0.03289205 -0.0141949   0.03508792 -0.02725668 -0.00645721
  0.08433273  0.1591343   0.007442   -0.03481501  0.0355972  -0.01022776
  0.02898627  0.14919592  0.09163504 -0.00880588 -0.16660213  0.24620178
  0.0383268  -0.02142479]",both,0.5364306905419042,3.129482430405915,0.748
82,7,HighIOS,5,8,1,0.08333333333333333,"[-0.03876987  0.05018044 -0.11649496  0.07832006  0.10564741  0.00200179
 -0.07937057  0.07089435 -0.2640356  -0.04956993 -0.01592086 -0.01211787
 -0.02073728  0.04442452 -0.0232873   0.10247934 -0.0049056   0.08074345
 -0.16640669  0.12913485  0.23347454  0.13204312 -0.01780249  0.04593626
  0.01238852 -0.11518915  0.154901    0.05061685  0.07996513  0.03805539
  0.08162446 -0.11191633 -0.05293747  0.10646807 -0.03116507  0.0063085
  0.13101552  0.13350648  0.04042985 -0.07121418 -0.01359117  0.06213169
 -0.01260873  0.1261213   0.14875269  0.06566593 -0.0707586   0.17131385
 -0.06140327  0.04306012]","[ 0.0501424   0.00028963 -0.02408226  0.02935182  0.08953239  0.05630986
 -0.05594768  0.02209068 -0.15411536 -0.06290035  0.03808158 -0.02328754
 -0.01063994  0.11439624  0.00167876  0.03950819 -0.01720851 -0.10351739
 -0.00350462  0.04295303  0.20367397  0.1942039   0.0748199   0.03078452
  0.05372337 -0.02686903  0.19075717  0.03540501  0.06772441  0.02675508
  0.09504796 -0.01822125 -0.06653214  0.02671352 -0.0787712   0.06712887
  0.02496896  0.07616851 -0.02230124 -0.09415177  0.01056287  0.06699181
 -0.02214398  0.07723335  0.17465733 -0.01578473 -0.01692708  0.15185931
 -0.02333606 -0.0103252 ]",both,0.4513593848690271,2.5463886270299554,0.755
83,3,LowIOS,10,4,0,0.0,"[ 0.01612654  0.02789216 -0.01489043  0.01777828  0.05849961  0.07726237
 -0.12805681  0.03013086 -0.20860913 -0.01345885  0.09489647 -0.03144192
 -0.05762587  0.06436725  0.00589649  0.1674678   0.07084291 -0.05081259
 -0.0569675   0.03042804  0.09805031  0.04940988 -0.04637289  0.09276161
  0.02327802 -0.06542711  0.03910696  0.04810534  0.1309506  -0.00226894
  0.09869526  0.01631738  0.02117573 -0.01190152 -0.08448665  0.13252464
  0.02421992  0.12812679  0.07220589 -0.04009124  0.0532385   0.11178199
  0.05786027  0.07023138  0.09531887  0.00846648 -0.00607666  0.08519667
 -0.10738347  0.02530314]","[ 0.06723882  0.04393247  0.01316093 -0.01290033  0.06383982  0.11878154
 -0.01956863 -0.02109141 -0.17329596 -0.13383433  0.00780244 -0.09401327
 -0.04634694  0.08770707 -0.13675956  0.10430332 -0.01346493  0.05079886
 -0.10594906  0.04609751  0.18811464  0.16182908  0.06851479  0.11993484
 -0.00559171 -0.13960625  0.13129206 -0.01035525  0.07888252  0.01238576
  0.11301582 -0.05980305 -0.09767763  0.04062936 -0.1405938   0.07492922
  0.00766714  0.1173694   0.212657   -0.11098168  0.0850835   0.03761926
  0.10018976  0.09315021  0.1972125  -0.14515427 -0.02445321  0.25441164
  0.03385263 -0.04555397]",both,0.5478875160125668,3.234412499703467,0.671
85,5,HighIOS,2,3,0,0.0,"[ 0.08680115  0.02980453 -0.13899037  0.13623978  0.10042074  0.07165817
 -0.13494878 -0.09041142 -0.01512314  0.06266087  0.24902375  0.02136766
 -0.13252355  0.06125567 -0.04361318  0.0028417   0.07761563 -0.02695485
 -0.16047917  0.09961473  0.04814455 -0.00057866  0.04822094 -0.04424139
  0.18048783 -0.09171613  0.11867241  0.1024276   0.13401845 -0.19420676
  0.05499597  0.13245186  0.07965217  0.12739587 -0.12034887  0.12990128
  0.05695586  0.1287787   0.14224915 -0.01133782  0.05213712 -0.15258123
 -0.00452182  0.19332917  0.01087078 -0.1244835  -0.06469369  0.2214216
 -0.06506597 -0.02500119]","[ 0.02487437  0.00646114 -0.0223678   0.0321269   0.12296077  0.03829406
 -0.27330524  0.05002323 -0.15435095 -0.07610207  0.00719075 -0.14590569
 -0.14905798  0.13927074  0.0218182   0.04009863 -0.06762699 -0.03400605
 -0.02990978  0.0054117   0.17537557  0.13413455 -0.01870777 -0.0696058
  0.11889645 -0.04081954 -0.00489004  0.05976415  0.05045885 -0.03837258
 -0.02645282  0.146573    0.04162438  0.00426377 -0.06340516 -0.08827001
 -0.07044417  0.16178173  0.16427828 -0.03933388  0.01318334  0.06800342
  0.12093488  0.1894222   0.10104639  0.03053161 -0.07324355  0.11285099
 -0.08301915  0.07652242]",both,0.7491024167554067,4.38741016574204,0.478
86,2,LowIOS,4,4,0,0.0,"[ 0.09531396 -0.02097262  0.10114386  0.00143685 -0.02597043  0.12242284
 -0.10026552  0.05070071 -0.16023731 -0.02383521  0.14520791 -0.12628306
 -0.03221685  0.03186794 -0.01575607  0.05202696 -0.02476735 -0.02294378
 -0.10186371  0.11355267  0.14540593  0.10467785 -0.06810187  0.0681559
  0.09732313 -0.09168383  0.09912714  0.03753686  0.21870007 -0.0576286
  0.12320435 -0.05366384  0.04182824  0.05621235 -0.01083064  0.19151376
  0.10750182  0.12900615  0.03675092 -0.16070576  0.04131149  0.1519215
  0.09930162  0.00079167  0.03772028 -0.04667193 -0.06243116  0.20224008
 -0.11121899  0.03403236]","[ 9.67304781e-02 -1.43446028e-04 -1.01096556e-01  4.23956104e-03
  1.66421413e-01  1.07643781e-02 -2.01184213e-01  1.77739449e-02
 -1.85535606e-02 -2.11251397e-02  1.67105824e-01 -8.38785619e-02
 -6.01722561e-02  2.59945951e-02 -1.38774542e-02 -2.83042341e-02
  3.96045856e-03 -6.75201714e-02  8.75589997e-03  1.81150660e-02
  4.00433056e-02  1.24070093e-01  1.41944572e-01  6.82509840e-02
  9.07225609e-02  3.86752747e-02  9.85311419e-02 -2.77667399e-02
  9.60384905e-02 -8.04610327e-02 -6.08922467e-02  2.98573747e-02
  1.33773372e-01  2.97499821e-02 -1.63225368e-01  1.91688642e-01
  5.62511161e-02 -4.46959771e-03  7.72774369e-02 -1.52148083e-01
  7.41669983e-02  4.05109078e-02  3.35910805e-02  1.61134273e-01
  3.09658796e-02  3.18478122e-02 -4.73545976e-02  1.80446222e-01
 -2.95196734e-02 -8.06719810e-02]",both,0.6434434630873624,3.41380350664258,0.532
87,2,LowIOS,3,8,0,0.0,"[ 0.0973276  -0.0655034   0.01084223  0.06829106  0.11373186  0.05943442
 -0.12225018  0.13311863 -0.2995642  -0.11611304  0.11434891 -0.05898207
  0.00810919  0.09344302 -0.08776845  0.13602501  0.07144602 -0.05370807
 -0.00577809 -0.04789663  0.13389426  0.18572964 -0.01312786  0.1400893
  0.06760278 -0.10546981  0.15773267  0.08081196  0.17169924  0.04488206
  0.11736463  0.038808   -0.11318514 -0.01925503 -0.09746533  0.03642004
 -0.01731716  0.19786818  0.10357409 -0.04847082  0.10233719  0.09963933
  0.12067677  0.11142913  0.17831005 -0.1064582  -0.00329078  0.29790735
 -0.0307587  -0.07079732]","[ 0.00693363  0.03363049 -0.10971631  0.00643442 -0.00150818  0.07654686
 -0.08558121  0.05362044 -0.03077951  0.07669818  0.0447723   0.01800256
 -0.02475272  0.13644224  0.02596078 -0.01759361  0.15591721 -0.08323375
 -0.10878452  0.055381    0.04018603  0.08118524 -0.02989254  0.02482981
  0.08329514 -0.12533934  0.06891944  0.0388823   0.01896416 -0.00110191
  0.05176695  0.05248192  0.06015976  0.14386603 -0.02779536  0.0219307
 -0.02516695  0.03520826 -0.02187713 -0.08061485  0.01966626  0.07312538
  0.03938631  0.14892334  0.06807518  0.06847574 -0.01280127  0.00697821
 -0.05090875 -0.119526  ]",both,0.7555495499913052,4.297868919558823,0.414
91,2,LowIOS,10,11,3,0.16666666666666666,"[ 0.01413843 -0.02748801  0.00393589 -0.00710556  0.02094268  0.03960926
 -0.04766369  0.00720515 -0.10815322  0.0320358   0.08938172 -0.06119411
 -0.06912678  0.02759835 -0.06243809  0.05912706  0.09480538  0.00713375
 -0.10313899  0.02912705  0.142202    0.09603129  0.04204972  0.05845463
  0.02197861 -0.00449652  0.13655266  0.02371328  0.18462391 -0.00257232
  0.1711663   0.02835044  0.05209028  0.04338627 -0.02186611  0.10975094
 -0.00350031  0.15733698  0.09634638 -0.11300515  0.04008108  0.07494345
 -0.02010794  0.07581211  0.07282228  0.02251349 -0.12545763  0.1705746
  0.04779566 -0.04238272]","[ 2.79626828e-02 -1.52905630e-02  1.45682395e-02  1.12469708e-04
  5.85160665e-02  1.05227577e-02 -8.42992738e-02  4.15120758e-02
 -1.52655214e-01 -5.07283174e-02  4.47031930e-02 -1.00592442e-01
 -8.06872025e-02  5.49240969e-02 -6.35260195e-02  1.11714259e-01
  4.16181460e-02 -2.02429462e-02 -1.14846408e-01  4.34938632e-02
  1.80192441e-01  1.43714771e-01  9.48118791e-02  2.83330940e-02
 -1.15342075e-02 -2.83040069e-02  6.92307502e-02  3.52164060e-02
  1.95282534e-01  2.93929540e-02  1.32231042e-01 -3.26643768e-03
  3.41787972e-02 -1.03042675e-02 -5.58073893e-02  1.13111742e-01
  4.15222868e-02  1.52612731e-01  7.65665397e-02 -1.29772887e-01
 -1.84195153e-02  9.87582803e-02  5.47254011e-02  7.23761246e-02
  1.04886107e-01 -1.75667796e-02 -1.13178976e-01  1.54326230e-01
  3.64256389e-02 -3.67004387e-02]",both,0.250087450488699,1.4834026214666665,0.908
92,7,HighIOS,4,5,0,0.0,"[-0.01811423  0.10243197  0.03478716  0.00176198 -0.09614508  0.06222715
 -0.03270971  0.07893533 -0.1563392   0.04718226  0.13192677 -0.14389482
  0.13884725  0.01486724  0.03282095  0.05883822  0.0209364  -0.09088804
  0.10862347 -0.0124086   0.01149987  0.20016262  0.08274493  0.22387166
 -0.19292016 -0.09884076  0.0895855  -0.06278297  0.08521847  0.07249658
  0.03469915  0.08605953  0.02938677 -0.07068297 -0.03488751  0.1625926
  0.01963195  0.08339779 -0.04261451 -0.16846474  0.16874485 -0.00466349
 -0.07899424  0.007483    0.02990701  0.02080616 -0.08283843  0.17787012
  0.16782627 -0.12351944]","[ 1.28712803e-01 -8.52975994e-02  1.78136565e-02 -1.08301438e-01
  2.83132587e-02 -2.02168521e-04 -4.29277122e-02  9.35779046e-03
 -1.06739566e-01 -8.91073197e-02  1.33265391e-01 -6.42615110e-02
  1.21919913e-02  5.72525263e-02 -1.84986576e-01  1.33176431e-01
  7.72264749e-02  2.95811146e-02 -1.17630258e-01  1.00067019e-01
  1.44460827e-01  8.72068927e-02  1.51526421e-01  1.91890568e-01
 -6.64011240e-02 -5.21325599e-03  1.00136593e-01  5.99492714e-02
  1.95697263e-01  2.21337322e-02  8.96670818e-02  7.74767622e-02
 -4.47970405e-02 -5.70938289e-02 -1.00117706e-01  8.66391510e-02
 -1.05868302e-01  1.54909924e-01  1.66899681e-01 -1.99014872e-01
  7.67739937e-02  1.23733781e-01  4.36031707e-02  1.42568275e-01
  7.86396787e-02 -1.13656279e-02 -7.57271945e-02  2.92433321e-01
  1.02090694e-01 -1.64274126e-01]",both,0.727607407180704,4.349467471241951,0.537
93,1,LowIOS,4,5,1,0.125,"[ 0.11688166  0.00299713  0.0314486  -0.01412723  0.04065683  0.01461393
 -0.03826619 -0.02412971 -0.16805029 -0.10462564  0.15466174 -0.14078097
  0.07747954  0.06750496 -0.07901877  0.02273399  0.05141307 -0.11764257
 -0.02377869  0.03568983  0.20251492  0.11263854  0.12011088  0.2020692
 -0.03366817  0.05106726  0.0822007  -0.00909419  0.0427457  -0.01634973
  0.04669654 -0.03993037 -0.07057413 -0.07495236 -0.15781388  0.12275233
 -0.01457964  0.08156984  0.07187682 -0.1984039   0.09416755  0.01973467
  0.05337726  0.09148448  0.10477868 -0.06031287 -0.05520556  0.2827175
  0.06558069 -0.1001443 ]","[ 2.34298017e-02 -1.22828787e-04 -4.58542854e-02  4.15899716e-02
  7.86312595e-02  1.01594523e-01 -1.54726431e-01 -1.97551288e-02
 -7.99764544e-02 -2.73168925e-02  1.15029618e-01  6.82990532e-03
 -1.03883818e-02  5.97425401e-02 -3.24299261e-02 -4.27184105e-02
 -6.52547255e-02 -1.11129902e-01 -1.32952575e-02  6.44926578e-02
  1.27385959e-01  4.92467880e-02  7.57486075e-02  3.58268246e-02
  1.14779964e-01 -1.15355374e-02  1.84627771e-01  9.14827213e-02
  6.38938695e-02  1.64784752e-02  5.22711203e-02  2.00582966e-02
 -5.44394441e-02  8.79817605e-02 -5.65405712e-02  3.84239592e-02
  3.84897999e-02  3.81917204e-03 -7.80215720e-03 -3.78516838e-02
  7.99281448e-02 -3.32526937e-02 -7.63090560e-03  8.89364928e-02
  1.04542933e-01  6.08168244e-02  2.87287273e-02  1.63622215e-01
 -7.15499669e-02  4.10912521e-02]",both,0.6032206574905062,3.550131465308368,0.548
